NAME;Verkehr;lng;lat
Klein Winternheim-Ober Olm;nur DPN;8.207097;49.939619
Kleinberghofen;RV;11.275478;48.354045
Köln Trimbornstr;RV;6.996734;50.935857
Kleinenbroich;RV;6.551972;51.195662
Kleinensiel;nur DPN;8.476006;53.444736
Kleinheubach;RV;9.207476;49.721423
Kleinkems;RV;7.524662;47.686129
Kleinkötz;RV;10.288497;48.411659
Kleingemünden;nur DPN;9.687704;50.062991
Köln/Bonn Flughafen;FV;7.119302;50.878901
Kleinsteinbach;RV;8.5549;48.966745
Knittlingen-Kleinvillars;RV;8.744536;48.993444
Kleinwallstadt;RV;9.168168;49.87491
Brigachtal Klengen;RV;8.465779;48.007366
Klingenberg(Main);RV;9.176549;49.781419
Brigachtal Kirchdorf;RV;8.467807;48.014343
Kloster Marienthal;nur DPN;7.668528;50.738647
Koblenz Stadtmitte;RV;7.589985;50.357714
Klosterlechfeld;nur DPN;10.83263;48.155393
Klosterreichenbach;RV;8.399008;48.526627
Klotten;RV;7.203262;50.165328
Friedrichshafen-Kluftern;RV;9.409515;47.688149
Knesebeck;nur DPN;10.690267;52.677812
Knöringen-Essingen;RV;8.148265;49.23817
Kobern-Gondorf;FV;7.46075;50.300718
Koblenz-Ehrenbreitstein;RV;7.610202;50.361746
Koblenz-Lützel;RV;7.591607;50.367487
Koblenz-Moselweiß;RV;7.560646;50.349463
Kochel;RV;11.370987;47.66065
Köditz;nur DPN;11.848109;50.328888
Köfering;RV;12.20875;48.931716
Köln Frankfurter Straße;RV;7.051262;50.915219
Köln Geldernstr./Parkgürtel;RV;6.941413;50.968551
Köln Süd;RV;6.938059;50.9273
Köln Volkhovener Weg;RV;6.893241;51.014251
Köln West;RV;6.934389;50.943665
Köln-Buchforst;RV;7.004327;50.953487
Köln-Chorweiler;RV;6.897824;51.021126
Köln-Chorweiler Nord;RV;6.892772;51.028126
Köln-Dellbrück;RV;7.070124;50.981437
Köln Messe/Deutz;FV;6.975001;50.940874
Köln-Holweide;RV;7.041235;50.97627
Köln Airport-Businesspark;RV;7.044451;50.910282
Köln-Longerich;RV;6.901557;50.997736
Köln-Nippes;RV;6.941605;50.958666
Köln-Worringen;RV;6.851719;51.052378
Köndringen;RV;7.802925;48.137458
Köln-Müngersdorf Technologiepark;RV;6.888201;50.948394
Königsbach(Baden);RV;8.608931;48.962584
Königsbronn;RV;10.116135;48.739518
Köln Steinstraße;RV;7.057173;50.895558
Königshofen(Baden);RV;9.724669;49.546022
Königslutter;RV;10.812489;52.257166
Köln-Weiden West;RV;6.815137;50.9409
Königsstollen;nur DPN;7.93457508;50.7764558
Königswinter;RV;7.193592;50.678638
Körle;RV;9.513137;51.171588
Köln Hansaring;RV;6.952565;50.949131
Bad Kötzting;nur DPN;12.851892;49.17292
Kövenig;nur DPN;7.11948797;49.9812065
Kohlscheid;RV;6.074485;50.831728
Kolbermoor;nur DPN;12.064147;47.851926
Kollmarsreute;RV;7.887074;48.098271
Kollnau;nur DPN;7.973842;48.101151
Konstanz;FV;9.177312;47.658754
Konstanz-Petershausen;RV;9.173468;47.674092
Konz;RV;6.57430887;49.6959785
Konz Mitte;RV;6.573757;49.70024
Konstanz-Fürstenberg;RV;9.162847;47.677479
Korbach Süd;RV;8.878815;51.270264
Kordel;RV;6.634933;49.836367
Kork;nur DPN;7.874797;48.570019
Korntal;RV;9.121168;48.826416
Hamburg Kornweg(Klein Borstel);RV;10.053841;53.632381
Kornwestheim Pbf;RV;9.179964;48.862219
Korschenbroich;RV;6.511886;51.19565
Kothmaißling;RV;12.729367;49.242912
Meckenheim Kottenforst;RV;7.022683;50.662412
Kottenheim;RV;7.248906;50.348974
Konstanz-Wollmatingen;RV;9.147331;47.682453
Kraghammer;nur DPN;7.873762;51.109134
Kredenbach;nur DPN;8.042776;50.963257
Krefeld-Linn;RV;6.629668;51.337305
Krefeld-Uerdingen;RV;6.645778;51.357278
Kreimbach-Kaulbach;RV;7.631296;49.55149
Krempe;nur DPN;9.481757;53.834111
Kremperheide;nur DPN;9.480377;53.881178
Kressbronn;RV;9.598854;47.594239
Kreuz Konz;RV;6.576866;49.703798
Kreuzberg(Ahr);RV;6.978557;50.506442
Kreuzstraße;RV;11.759014;47.916494
Euskirchen-Kreuzweingarten;RV;6.796055;50.613054
Kriftel;RV;8.475448;50.08228
Kronach;FV;11.320115;50.239612
Kronberg(Taunus);RV;8.516874;50.179919
Kronweiler;nur DPN;7.262416;49.655588
Kruft;RV;7.338598;50.390541
Krumbach(Schwab);RV;10.358619;48.24759
Krupunder;RV;9.867762;53.615823
Kuchen;RV;9.8034;48.640523
Euskirchen-Kuchenheim;RV;6.834478;50.655602
Külte-Wetterburg;RV;9.071138;51.396821
Künsebeck;nur DPN;8.384227;52.036936
Küntrop;RV;7.814796;51.293399
Küps;RV;11.268337;50.195886
Kiel-Hassee CITTI-PARK;RV;10.098596;54.310569
Kulmbach;RV;11.451889;50.109822
Kiel-Elmschenhagen;RV;10.180414;54.287142
Kupfermühle;RV;10.3264296;53.7621838
Kronshagen;RV;10.083155;54.331211
Kuppenheim;RV;8.256112;48.834128
Kusel;RV;7.410329;49.538282
Kutzenhausen;RV;10.696338;48.334775
Kyllburg;RV;6.597027;50.04193
Laaber;RV;11.884056;49.070022
Bad Laasphe;RV;8.42072;50.929312
Hannover Messe/Laatzen;FV;9.792863;52.316899
Laberweinting;RV;12.315237;48.796839
Ladenburg;RV;8.602803;49.474242
Lagerlechfeld;nur DPN;10.8441967;48.1829494
Ibbenbüren-Laggenbeck;nur DPN;7.780962;52.26486
Bad Laasphe-Niederlaasphe;RV;8.442001;50.924324
Lahr(Schwarzw);FV;7.834734;48.340436
Laineck;nur DPN;11.615907;49.959351
Lambrecht(Pfalz);RV;8.074391;49.373336
Lambsheim;RV;8.283476;49.511863
Lampertheim;RV;8.478489;49.598215
Lampertsmühle-Otterbach;RV;7.729408;49.483662
Landau(Isar);RV;12.695062;48.68289
Landau(Pfalz)Süd;RV;8.113836;49.189514
Landau(Pfalz)West;RV;8.107052;49.195748
Landsberg(Lech);nur DPN;10.871701;48.047274
Landshut(Bay)Süd;RV;12.1405041;48.5242685
Landstuhl;FV;7.565931;49.416287
Landsweiler-Reden;RV;7.119316;49.352246
Hamburg Landungsbrücken;RV;9.971281;53.546132
Hamburg Landwehr;RV;10.038021;53.561199
Lang Göns;RV;8.667091;50.497939
Langelsheim;RV;10.343173;51.93012
Langen(Hess);RV;8.656787;49.993612
Langenargen;RV;9.544837;47.599491
Langenau(Württ);RV;10.125988;48.493333
Langen-Flugsicherung;RV;8.65856498;50.0057066
Langenbach(Oberbay);RV;11.852854;48.438097
Velbert-Langenberg;RV;7.122377;51.354764
Langenbrand;RV;8.355473;48.702272
Bad Schönborn Süd;RV;8.641924;49.200001
Langenfeld(Rhld)-Berghausen;RV;6.923684;51.11751
Langenfeld(Rhld);RV;6.938278;51.102677
Hamburg-Langenfelde;RV;9.93092;53.579692
Langenhagen Pferdemarkt;RV;9.735882;52.450993
Langenhahn;nur DPN;7.914633;50.587535
Langenhorn(Schlesw);FV;8.946413;54.685934
Langenhagen Mitte;FV;9.725427;52.440279
Langenprozelten;RV;9.661384;50.061572
Langenselbold;RV;9.057682;50.162068
Langenwang(Schwab);RV;10.276032;47.436588
Langenzenn;RV;10.801856;49.496943
Langerwehe;RV;6.353467;50.817909
Langlau;RV;10.859352;49.118743
Langsdorf(Oberhess);nur DPN;8.85699;50.494954
Babenhausen Langstadt;nur DPN;8.945733;49.922274
Langweid(Lech);RV;10.847966;48.490447
Lauchringen West;RV;8.308102;47.632775
Lathen;nur DPN;7.322574;52.860749
Laubendorf;RV;10.752696;49.494365
Laubenheim(Nahe);RV;7.897215;49.918799
Lauchheim;RV;10.236563;48.868885
Laudenbach(Bergstr);RV;8.644539;49.612076
Laudenbach(Württ);RV;9.9231;49.455421
Laudenbach am Main;RV;9.179126;49.742528
Lauenbrück;nur DPN;9.56371;53.19703
Lauenburg(Elbe);RV;10.5679733;53.3696285
Lauf(links Pegnitz);RV;11.285976;49.507097
Lauf(rechts Pegnitz);RV;11.2773585;49.5123333
Laufach;RV;9.277692;50.01067
Laufen(Oberbay);RV;12.922363;47.933653
Laufenburg(Baden);RV;8.058312;47.563408
Laufenburg(Baden)Ost;RV;8.073691;47.566163
Lauf West;RV;11.2779996;49.5011288
Lauffen(Neckar);RV;9.146136;49.076514
Lauingen;nur DPN;10.424966;48.574566
Laupheim Stadt;RV;9.878394;48.233304
Laupheim West;RV;9.847854;48.230008
Laurenburg(Lahn);RV;7.905766;50.329552
Lautenbach(Baden);nur DPN;8.116067;48.519483
Riedstadt-Wolfskehlen;RV;8.493098;49.853937
Legden;RV;7.088505;52.034933
Legelshurst;nur DPN;7.913549;48.55855
Lehmen;RV;7.45523;50.284746
Lehnheim;nur DPN;8.992094;50.606769
Leichlingen;nur DPN;7.005251;51.107521
Leiferde(b Gifhorn);nur DPN;10.427937;52.456453
Leimstruth;RV;8.312789;50.990658
Leinfelden;RV;9.142866;48.696506
Leingarten;RV;9.121967;49.145032
Leingarten West;RV;9.105654;49.145993
Leipheim;RV;10.215369;48.450171
Leitstade;nur DPN;10.912783;53.169143
Lembeck;nur DPN;7.02548;51.751244
Lemförde;RV;8.36161;52.460163
Lemgo;nur DPN;8.894696;52.0224
Lemgo-Lüttfeld;nur DPN;8.9107;52.020965
Lemmie;RV;9.608572;52.285104
Lendringsen;RV;7.826617;51.410398
Lengenwang;nur DPN;10.601214;47.697399
Lengerich(Westf);nur DPN;7.878459;52.175785
Otzberg Lengfeld;nur DPN;8.902737;49.839453
Lenggries;nur DPN;11.573539;47.680395
Lensahn;RV;10.890451;54.21931
Leonberg;RV;9.003853;48.799646
Leopoldstal;nur DPN;8.971182;51.844497
Leschede;nur DPN;7.305961;52.397644
Letmathe Dechenhöhle;nur DPN;7.644154;51.365465
Lette(Kr Coesfeld);RV;7.186998;51.892495
Letter;RV;9.63948;52.393898
Leubsdorf(Rhein);RV;7.28635;50.547039
Leuterschach;nur DPN;10.581221;47.745641
Leutershausen-Wiedersbach;RV;10.4401;49.2949
Leutesdorf(Rhein);RV;7.392067;50.447682
Leverkusen-Küppersteg;RV;6.988119;51.045822
Leverkusen-Schlebusch;nur DPN;7.015128;51.031616
Erftstadt;RV;6.832955;50.807093
Leverkusen-Rheindorf;RV;6.963464;51.064265
Lich(Oberhess);nur DPN;8.821959;50.514578
Gießen Licher Str;nur DPN;8.697242;50.581667
Limburg Süd;FV;8.096112;50.382498
Lieblos;nur DPN;9.14402;50.207104
Limbach(b Homburg.Saar);RV;7.279127;49.312148
Limburgerhof;RV;8.390747;49.424273
Lindach;RV;9.00646;49.416918
Lindau-Aeschach;RV;9.68466;47.55962
Lindenholzhausen;RV;8.133372;50.377565
Lindern;RV;6.207467;50.996842
Altenstadt-Lindheim;RV;8.978775;50.291334
Lindhorst(Schaumb-Lippe);nur DPN;9.288867;52.35432
Lindwedel;nur DPN;9.689022;52.610943
Lingen(Ems);FV;7.321731;52.519867
Lingenfeld;RV;8.349523;49.252584
Linsburg;RV;9.325638;52.600966
Linz(Rhein);RV;7.276032;50.569335
Lispenhausen;nur DPN;9.766787;50.990247
Lissendorf;RV;6.615158;50.318489
Listerscheid;nur DPN;7.849495;51.108143
Kreuztal-Littfeld;nur DPN;7.987142;51.00719
Lochham;RV;11.43089;48.128247
Löcherberg;nur DPN;8.172248;48.434667
Löf;RV;7.443512;50.230569
Löffingen;nur DPN;8.3418;47.883434
Löhnberg;nur DPN;8.274307;50.509347
Lörrach Hbf;RV;7.66542;47.614053
Lörrach-Stetten;RV;7.659032;47.601418
Lörzenbach-Fahrenbach;RV;8.764441;49.638678
Lövenich;RV;6.83444;50.942932
Löwental;RV;9.499241;47.661398
Lohgarten-Roth;RV;11.09595;49.243567
Lohhof;RV;11.580813;48.287937
Lörrach Dammstraße;nur DPN;7.655224;47.597713
Lörrach Museum/Burghof;RV;7.661196;47.607961
Lohne(Oldb);nur DPN;8.229292;52.665326
Lohnweiler;RV;7.59967;49.635799
Lohr Bahnhof;RV;9.580715;50.004409
Lörrach Schwarzwaldstraße;RV;7.672569;47.624683
Lonsee;RV;9.917377;48.544967
Loppenhausen;RV;10.390907;48.162511
Lorch(Rhein);nur DPN;7.812843;50.0403
Lorch(Württ);RV;9.695761;48.797906
Lorchhausen;nur DPN;7.781403;50.053835
Lorsbach;RV;8.422853;50.11489
Lorsch;RV;8.566262;49.659093
Loßburg-Rodt;nur DPN;8.453187;48.418057
Ludwigshafen(Rhein) Mitte;RV;8.452152;49.479005
Loxstedt;nur DPN;8.654301;53.474653
Ludersheim;RV;11.323856;49.392166
Ludwigschorgast;RV;11.557252;50.121624
Ludwigshafen(Bodensee);RV;9.053193;47.815651
Ludwigshafen-Mundenheim;RV;8.421092;49.461572
Ludwigshafen-Oggersheim;RV;8.381523;49.493188
Ludwigshafen-Rheingönheim;RV;8.409493;49.447471
Ludwigshöhe;RV;11.248783;49.499569
Ludwigsstadt;RV;11.382989;50.486583
Ludwigsthal;nur DPN;13.237815;49.059599
Lübbecke(Westf);nur DPN;8.605732;52.306341
Lübberstedt;nur DPN;8.785104;53.343358
Lübeck St Jürgen;RV;10.702942;53.842321
Lübeck-Kücknitz;RV;10.81889;53.924952
Lübeck-Travemünde Hafen;RV;10.865587;53.958759
Lübeck-Travemünde Strand;RV;10.875604;53.964795
Lübeck Flughafen;RV;10.6973523;53.8044652
Lüdenscheid;RV;7.628717;51.220352
Lüdinghausen;RV;7.431312;51.762386
Lügde;RV;9.25083;51.959294
Lübeck Hochschulstadtteil;RV;10.688902;53.830983
Lübeck-Dänischburg IKEA;RV;10.735581;53.911202
Lünern;nur DPN;7.760771;51.54337
Lütter;nur DPN;9.765536;50.4809
Lützel;nur DPN;8.174364;50.967045
Weinheim-Lützelsachsen;RV;8.649501;49.527385
Luhe;nur DPN;12.139463;49.57992
Luhe-Wildenau;nur DPN;12.126909;49.598731
Luisenthal(Saar);RV;6.904214;49.249595
Lunden;RV;9.030746;54.331231
Lunestedt;nur DPN;8.735085;53.439084
Lutten;nur DPN;8.343977;52.768181
Lutum;RV;7.227015;51.982668
Magstadt;RV;8.965454;48.736106
Maichingen;RV;8.969921;48.722331
Maikammer-Kirrweiler;RV;8.147177;49.30558
Mainaschaff;nur DPN;9.085739;49.982405
Mainleus;RV;11.379525;50.099812
Mainroth;nur DPN;11.319285;50.120661
Mainz Nord;RV;8.246852;50.020066
Mainz Römisches Theater;RV;8.277565;49.993465
Mainz-Gonsenheim;nur DPN;8.214478;49.997756
Mainz-Gustavsburg;RV;8.314197;49.994319
Mainz-Laubenheim;RV;8.314183;49.961233
Mainz-Marienborn;nur DPN;8.2227734;49.9606215
Mainz-Mombach;RV;8.22937;50.022775
Maisach;RV;11.256393;48.214147
Malching(Oberbay);RV;11.219064;48.21545
Bad Malente-Gremsmühlen;RV;10.55151;54.167014
Mallersdorf;RV;12.256898;48.768098
Malmsheim;RV;8.904505;48.771755
Malsch;RV;8.323585;48.889506
Malsch Süd;RV;8.316234;48.887591
Maichingen Nord;RV;8.979257;48.72736
Mandern;RV;9.206155;51.125543
Manndorf;nur DPN;10.834224;50.038395
Mannheim ARENA/Maimarkt;RV;8.516358;49.459786
Mannheim-Friedrichsfeld Süd;RV;8.572382;49.438144
Mannheim-Käfertal;RV;8.503772;49.501558
Mannheim-Neckarau;RV;8.494792;49.455545
Mannheim-Rheinau;RV;8.534944;49.424091
Mannheim-Seckenheim;RV;8.538107;49.450962
Mannheim-Waldhof;RV;8.482603;49.525661
Friedrichshafen-Manzell;RV;9.429156;47.66432
Marbach-Grafeneck;RV;9.431171;48.395856
Marbach(Neckar);RV;9.264452;48.943685
Marbach West(Villingen-Schwenningen);RV;8.469154;48.031286
Marbeck-Heiden;nur DPN;6.906067;51.809404
Marburg Süd;RV;8.762431;50.794467
Marbach Ost (Villingen-Schwenningen);RV;8.475884;48.033683
Maria Rain;RV;10.480275;47.632552
Maria Veen;nur DPN;7.098167;51.839266
Marienhafe;FV;7.270731;53.520893
Markdorf(Baden);RV;9.38864;47.716816
Markelfingen;RV;9.002772;47.739364
Markelsheim;RV;9.835418;49.478264
Markt Bibart;RV;10.425466;49.646089
Marktoberdorf Schule;nur DPN;10.609997;47.774099
Markt Erlbach;RV;10.658449;49.492675
Markt Schwaben;RV;11.862093;48.193606
Marktbreit;RV;10.146092;49.663804
Marktl;RV;12.852478;48.256695
Marktleuthen;nur DPN;12.01317;50.130803
Marktoberdorf;nur DPN;10.61423;47.779215
Marktschorgast;RV;11.65353;50.090794
Marl Mitte;RV;7.099575;51.653837
Marl-Hamm;RV;7.131422;51.682972
Marl-Sinsen;RV;7.173482;51.667748
Marnheim;RV;8.039141;49.623021
Marsberg;RV;8.854904;51.462889
Marstetten-Aitrach;RV;10.080166;47.943939
Martinlamitz;nur DPN;11.950515;50.215527
Martinstein;nur DPN;7.536625;49.803978
Martinszell(Allgäu);RV;10.2738851;47.6294068
Marxgrün;nur DPN;11.686568;50.354978
Marzling;RV;11.800108;48.410401
Maschen;nur DPN;10.065662;53.403815
Massen;RV;7.643711;51.541776
Massing;RV;12.608166;48.394006
Maximiliansau-Im Rüsten;RV;8.279421;49.03488
Matzing;RV;12.59239;47.935527
Maubach;RV;9.41999;48.926132
Mauer(b Heidelberg);RV;8.795545;49.335802
Dortmund-Körne West;RV;7.502409;51.509939
Maulbronn Stadt/Kloster;RV;8.803726;48.996933
Maulburg;RV;7.780662;47.644374
Mausheim;RV;11.7681384;49.1201468
Maxhütte-Haidhof;RV;12.107818;49.198019
Maximiliansau Eisenbahnstraße;RV;8.298814;49.037143
Mayen West;RV;7.213894;50.328373
Unna West;RV;7.676431;51.53898
Mayschoß;RV;7.020463;50.517233
Mechernich;RV;6.642296;50.591367
Meckelfeld;nur DPN;10.029711;53.42438
Meckenbeuren;FV;9.558393;47.69976
Meckenheim(Bz Köln);RV;7.014757;50.627446
Meckesheim;RV;8.812836;49.320658
Münster-Mecklenbeck;RV;7.579568;51.924006
Dortmund-Wickede West;RV;7.607215;51.529455
Meckenheim Industriepark;RV;7.02718377;50.6436506
Meeder;nur DPN;10.906842;50.315656
Lennestadt-Meggen;nur DPN;8.065778;51.122453
Mehrhoog;nur DPN;6.51825;51.738965
Dortmund West;RV;7.438938;51.509652
Meine;nur DPN;10.535812;52.381353
Meinersen;nur DPN;10.321114;52.449188
Meinerzhagen;RV;7.634116;51.108144
Meitingen;RV;10.84805;48.545997
Melbach;nur DPN;8.811423;50.379148
Meldorf;RV;9.080085;54.087771
Melle;nur DPN;8.343221;52.209257
Mellendorf;RV;9.744501;52.548199
Mellrichstadt Bf;RV;10.307039;50.424782
Melsdorf;RV;10.03083;54.312754
Melsungen;RV;9.546079;51.126002
Menden(Sauerland)Süd;RV;7.807804;51.428333
Menden(Rheinl);RV;7.149549;50.779917
Menden(Sauerland);RV;7.792084;51.435271
Mengen;RV;9.336547;48.053701
Mengeringhausen;RV;8.989763;51.360204
Melsungen Bartenwetzerbrücke;RV;9.548839;51.132177
Meppen;FV;7.298015;52.696021
Merching;nur DPN;10.979397;48.245769
Merchweiler;RV;7.065547;49.356029
Mering;RV;10.988291;48.262698
Mersch(Westf);nur DPN;7.737412;51.762112
Merten(Sieg);RV;7.385657;50.77048
Mertesheim;RV;8.133923;49.569195
Mertingen Bahnhof;RV;10.8247519;48.6609712
Merzenich;RV;6.518051;50.840032
Merzig(Saar) Stadtmitte;RV;6.635226;49.443478
Merzig(Saar);RV;6.634192;49.436419
Meschede;RV;8.279053;51.349603
Messel;nur DPN;8.745969;49.921718
Messinghausen;RV;8.679775;51.393192
Rheine-Mesum;nur DPN;7.485613;52.223134
Metelen Land;RV;7.254173;52.162494
Mettenheim;RV;8.334166;49.739906
Mettlach;RV;6.598315;49.495476
Mettmann Stadtwald;nur DPN;6.986951;51.251019
Mettmann Zentrum;nur DPN;6.979813;51.248656
Mering-St Afra;RV;10.971202;48.274282
Metzingen(Württ);FV;9.290156;48.539725
Michelau(Oberfr);RV;11.116245;50.15498
Michelaubrück;nur DPN;9.767679;50.116712
Michelstadt;nur DPN;9.001453;49.684858
Miesbach;nur DPN;11.8308163;47.7908288
Miesenheim;RV;7.407598;50.404043
Millingen(b Rheinb);nur DPN;6.556373;51.560154
Millingen(b Rees);nur DPN;6.400012;51.809457
Miltach;nur DPN;12.7683;49.163962
Mimberg;RV;11.2740541;49.3528682
Salem;RV;9.2972;47.757673
Mindelaltheim;RV;10.407905;48.455978
Bad Schönborn-Kronau;RV;8.646821;49.219345
Mittel Gründau;nur DPN;9.119818;50.230798
Mittelsinn;RV;9.623423;50.191195
Mittenwald;FV;11.265705;47.44003
Hamburg Mittlerer Landweg;RV;10.131122;53.498172
Mochenwangen;RV;9.637901;47.872571
Möckmühl;RV;9.357979;49.321107
Mögglingen(Gmünd);RV;9.960316;48.825289
Mölln(Lauenb);RV;10.683209;53.624414
Espenau-Mönchehof;RV;9.455955;51.390674
Mönchengladbach-Genhausen;nur DPN;6.32904;51.148081
Mönchengladbach-Rheindahlen;nur DPN;6.357894;51.150712
Mönchröden;RV;11.057613;50.302227
Mörfelden;RV;8.565384;49.979
Mörlenbach;RV;8.730987;49.597299
Möhringen Rathaus;nur DPN;8.763373;47.957237
Möhringen Bahnhof;nur DPN;8.770796;47.958151
Mössingen;RV;9.04653;48.404309
Möttingen;RV;10.597832;48.806806
Monbach-Neuhausen;RV;8.728328;48.799166
Monreal;RV;7.153055;50.296357
Monzingen;nur DPN;7.588673;49.793466
Moosburg;RV;11.930382;48.47033
Morlesau;nur DPN;9.799066;50.117146
Morsum;RV;8.432464;54.872142
Mosbach(Baden);RV;9.143655;49.35256
Mosbach West;RV;9.134042;49.34677
Moselkern;RV;7.371357;50.195483
Mudersbach;nur DPN;7.951651;50.827476
Mücke(Hess);nur DPN;9.029035;50.6171
Müden(Mosel);RV;7.339393;50.18486
Mühlacker Rößlesweg;RV;8.860143;48.95634
Mühlen(b Horb);RV;8.726802;48.449941
Mühlen(Oldb);nur DPN;8.208512;52.619692
Mühlhausen(b Engen);RV;8.804391;47.813658
Mühlheim(b Tuttlingen);RV;8.885552;48.029364
Mühlheim(Main);RV;8.837646;50.119277
Mühlstetten;RV;11.00796;49.151491
Mülheim(Ruhr)West;RV;6.871404;51.439654
Müllheim(Baden);FV;7.599332;47.809743
Höchst Mümling-Grumbach;nur DPN;8.985638;49.771669
Münchberg;RV;11.790667;50.189043
Münchehof(Harz);RV;10.188654;51.848306
München Donnersbergerbrücke;RV;11.536537;48.142623
München Hackerbrücke;RV;11.548572;48.141969
München Harras;RV;11.536311;48.117747
München Isartor;RV;11.583234;48.134202
München Karlsplatz;RV;11.565619;48.139452
München Leienfelsstr.;RV;11.428524;48.154538
München Leuchtenbergring;RV;11.615986;48.13425
München Marienplatz;RV;11.575386;48.137048
München Rosenheimer Platz;RV;11.593049;48.129168
München Siemenswerke;RV;11.532799;48.094503
München St.Martin-Str.;RV;11.595785;48.118543
München-Untermenzing;RV;11.472792;48.177673
München-Allach;RV;11.468036;48.189932
München-Aubing;RV;11.413309;48.155968
München-Berg am Laim;RV;11.633295;48.134001
München-Daglfing;RV;11.64933;48.149622
München-Englschalking;RV;11.648335;48.156915
München-Fasanerie;RV;11.525924;48.197811
München-Fasangarten;RV;11.606009;48.092746
München-Feldmoching;RV;11.541318;48.213813
München-Giesing;RV;11.596346;48.110803
München-Johanneskirchen;RV;11.646058;48.167638
München-Karlsfeld;RV;11.459568;48.211179
München-Laim;RV;11.503669;48.144371
München-Langwied;RV;11.432508;48.163112
München-Lochhausen;RV;11.407895;48.176505
München-Mittersendling;RV;11.536354;48.107824
München-Moosach;RV;11.506237;48.180258
München-Neuaubing;RV;11.422197;48.141706
München-Obermenzing;RV;11.478117;48.164223
München-Pasing;FV;11.461872;48.149852
München-Perlach;RV;11.631208;48.093426
München-Riem;RV;11.678049;48.143983
München-Solln;RV;11.526954;48.079921
München-Trudering;RV;11.663375;48.126066
München-Westkreuz;RV;11.44394;48.149026
Münchhausen;RV;8.718671;50.964196
Münchsmünster;nur DPN;11.687409;48.758342
Münchweiler(Rodalb);RV;7.700417;49.221355
München Flughafen Besucherpark;RV;11.764185;48.352095
München Flughafen Terminal;78;11.78597;48.353728
Münnerstadt;RV;10.188634;50.250078
Münster(Hessen);RV;8.853885;49.923678
Münster-Sarmsheim;RV;7.898033;49.947388
Münster(W)Zentrum Nord;RV;7.63847;51.98432
Mürlenbach;RV;6.601548;50.148782
Müssen;RV;10.561128;53.499464
Muggensturm;RV;8.274293;48.876805
München Hirschgarten;RV;11.519245;48.14354
München-Freiham;RV;11.410112;48.14
Munderkingen;RV;9.645671;48.237872
Munster(Örtze);nur DPN;10.096487;52.993312
Murg(Baden);RV;8.018725;47.553452
Murnau;FV;11.192628;47.682266
Murnau Ort;RV;11.19566;47.678834
Murrhardt;RV;9.57777;48.982757
Mußbach;RV;8.168529;49.37196
Münster-Roxel;RV;7.526126;51.946411
Nabburg;nur DPN;12.180701;49.447167
Muggensturm Badesee;RV;8.286613;48.879996
Nackenheim;RV;8.341885;49.919106
Nagold-Steinberg;RV;8.732643;48.542015
Nagold;RV;8.727774;48.555644
Naila;nur DPN;11.7122;50.329636
Namborn;RV;7.146277;49.523922
Namedy;nur DPN;7.361768;50.457146
Nagold Stadtmitte;RV;8.728502;48.551275
Nagold-Iselshausen;RV;8.72589;48.53154
Mammendorf;RV;11.174618;48.216826
Nassau(Lahn);RV;7.800691;50.31148
Nassenbeuren;RV;10.503797;48.078066
Natrup-Hagen;nur DPN;7.910752;52.209849
Nauheim(b Gr.Gerau);nur DPN;8.449929;49.942137
Neanderthal;nur DPN;6.95325;51.22782
Neckarburken;RV;9.163721;49.378383
Neckargerach;RV;9.074704;49.397906
Neckargemünd Altstadt;RV;8.802954;49.392391
Neckarhausen bei Neckarsteinach;RV;8.879703;49.416954
Neckarsteinach;RV;8.841429;49.404909
Neckarsulm;RV;9.220068;49.188973
Neckarzimmern;RV;9.137577;49.316563
Neef;RV;7.139418;50.091053
Neckarsulm Süd;RV;9.220743;49.180328
Neetzendorf;nur DPN;10.760576;53.163784
Neheim-Hüsten;RV;7.970066;51.438003
Nehren;nur DPN;9.06688;48.423954
Dortmund-Dorstfeld Süd;RV;7.420017;51.500632
Neckarsulm Mitte;RV;9.222943;49.19341
Nellmersbach;RV;9.415401;48.903368
Nemmenich;nur DPN;6.681466;50.688051
Nendingen(b Tuttlingen);nur DPN;8.854048;48.009577
Nennig;RV;6.375851;49.538738
Neckarsulm Nord;RV;9.228679;49.202096
Nersingen;RV;10.118003;48.430141
Nesselwang;RV;10.504419;47.623944
